,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
1269,8.0,2.0,1.0,2.0,14.0,50.19,0.25,4.0,12.55,200.76,0.02,11.15,4,0,2,0,8.0,4.0,10.0,4.0,3.0,1
1270,76.0,13.0,7.0,7.0,274.0,1477.49,0.02,47.0,31.44,69442.26,0.49,3857.9,60,0,14,0,21.0,21.0,180.0,94.0,25.0,1
1271,41.0,3.0,1.0,3.0,99.0,499.4,0.1,10.0,49.94,4993.95,0.17,277.44,26,6,7,0,10.0,23.0,53.0,46.0,5.0,1
1272,41.0,3.0,1.0,3.0,99.0,499.4,0.1,10.0,49.94,4993.95,0.17,277.44,26,6,7,0,10.0,23.0,53.0,46.0,5.0,1
1273,29.0,5.0,1.0,2.0,100.0,535.76,0.04,24.89,21.52,13337.48,0.18,740.97,17,5,4,1,22.0,19.0,57.0,43.0,9.0,1
1274,45.0,5.0,1.0,4.0,127.0,680.41,0.07,15.0,45.36,10206.14,0.23,567.01,27,8,7,1,15.0,26.0,75.0,52.0,9.0,1
1275,51.0,7.0,6.0,4.0,141.0,791.67,0.06,17.42,45.45,13788.32,0.26,766.02,32,10,7,0,19.0,30.0,86.0,55.0,13.0,1
1276,23.0,4.0,4.0,1.0,93.0,465.0,0.05,19.0,24.47,8835.0,0.16,490.83,19,0,2,0,16.0,16.0,55.0,38.0,7.0,1
1277,64.0,4.0,1.0,4.0,239.0,1381.74,0.05,21.65,63.83,29912.91,0.46,1661.83,46,6,9,0,18.0,37.0,150.0,89.0,7.0,1
1278,104.0,13.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,25.0,1
1279,56.0,8.0,7.0,5.0,115.0,638.78,0.06,17.78,35.93,11356.05,0.21,630.89,45,0,9,0,20.0,27.0,67.0,48.0,14.0,1
1280,45.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,1
1281,39.0,9.0,8.0,4.0,174.0,906.44,0.03,34.0,26.66,30819.13,0.3,1712.17,29,0,8,0,17.0,20.0,94.0,80.0,17.0,1
1282,20.0,3.0,1.0,3.0,38.0,166.91,0.11,8.8,18.97,1468.79,0.06,81.6,14,2,2,0,11.0,10.0,22.0,16.0,5.0,1
1283,58.0,3.0,1.0,1.0,219.0,1248.4,0.05,20.68,60.38,25811.44,0.42,1433.97,42,0,13,1,15.0,37.0,117.0,102.0,5.0,1
1284,41.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,1
1285,84.0,32.0,32.0,25.0,300.0,1779.22,0.03,38.63,46.06,68728.77,0.59,3818.27,68,3,7,4,26.0,35.0,196.0,104.0,60.0,1
1286,28.0,6.0,3.0,3.0,76.0,376.52,0.05,20.77,18.13,7820.01,0.13,434.44,22,0,3,0,18.0,13.0,46.0,30.0,11.0,1
1287,25.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,1
1288,45.0,7.0,5.0,6.0,168.0,1008.0,0.08,13.33,75.6,13440.0,0.34,746.67,42,0,3,0,16.0,48.0,88.0,80.0,13.0,1
1289,22.0,7.0,4.0,1.0,57.0,257.83,0.08,13.09,19.7,3375.4,0.09,187.52,18,0,2,0,12.0,11.0,33.0,24.0,13.0,1
1290,69.0,7.0,1.0,7.0,172.0,915.37,0.04,22.67,40.38,20748.42,0.31,1152.69,47,4,15,1,16.0,24.0,104.0,68.0,13.0,1
1291,83.0,14.0,9.0,11.0,198.0,1154.91,0.05,21.35,54.09,24658.94,0.38,1369.94,66,9,6,0,20.0,37.0,119.0,79.0,27.0,1
1292,22.0,1.0,1.0,1.0,109.0,512.35,0.2,4.91,104.37,2515.16,0.17,139.73,19,0,1,0,4.0,22.0,55.0,54.0,1.0,1
1293,30.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,1
1294,42.0,8.0,1.0,5.0,111.0,616.56,0.07,14.25,43.27,8785.97,0.21,488.11,34,0,4,2,19.0,28.0,69.0,42.0,11.0,1
1295,63.0,12.0,1.0,12.0,223.0,1295.04,0.05,19.62,66.02,25402.71,0.43,1411.26,48,3,4,6,17.0,39.0,133.0,90.0,23.0,1
1296,56.0,11.0,1.0,11.0,230.0,1385.14,0.04,26.01,53.25,36030.25,0.46,2001.68,52,0,2,0,23.0,42.0,135.0,95.0,12.0,1
1297,38.0,4.0,1.0,1.0,210.0,1117.6,0.04,24.23,46.12,27080.43,0.37,1504.47,29,0,7,0,14.0,26.0,120.0,90.0,7.0,1
1298,112.0,31.0,1.0,1.0,238.0,1521.37,0.04,27.33,55.66,41584.16,0.51,2310.23,77,0,31,1,48.0,36.0,197.0,41.0,32.0,1
1299,25.0,1.0,1.0,1.0,57.0,254.19,0.08,12.0,21.18,3050.25,0.08,169.46,19,0,4,0,11.0,11.0,33.0,24.0,1.0,1
1300,133.0,13.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,25.0,1
1301,57.0,9.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,17.0,1
1302,135.0,18.0,6.0,4.0,315.0,1804.29,0.02,56.7,31.82,102297.08,0.6,5683.17,87,21,18,6,25.0,28.0,188.0,127.0,35.0,1
1303,48.0,4.0,1.0,4.0,138.0,753.4,0.05,19.38,38.87,14604.4,0.25,811.36,39,0,7,0,18.0,26.0,82.0,56.0,7.0,1
1304,40.0,3.0,1.0,2.0,169.0,928.12,0.04,24.48,37.91,22721.17,0.31,1262.29,26,3,2,7,19.0,26.0,102.0,67.0,5.0,1
1305,70.0,1.0,1.0,1.0,450.0,2860.9,0.06,16.97,168.57,48553.53,0.95,2697.42,52,0,16,0,12.0,70.0,252.0,198.0,1.0,1
1306,53.0,3.0,1.0,2.0,154.0,835.64,0.07,14.95,55.9,12492.89,0.28,694.05,33,4,8,0,13.0,30.0,85.0,69.0,5.0,1
1307,302.0,3.0,3.0,3.0,928.0,6769.41,0.04,27.81,243.44,188237.9,2.26,10457.66,152,98,40,10,17.0,140.0,470.0,458.0,5.0,1
1308,281.0,55.0,31.0,39.0,1110.0,7706.19,0.02,63.14,122.05,486573.72,2.57,27031.87,234,15,30,0,27.0,96.0,661.0,449.0,109.0,1
1309,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
1310,88.0,9.0,1.0,3.0,248.0,1413.71,0.03,33.39,42.33,47209.31,0.47,2622.74,56,8,11,4,19.0,33.0,132.0,116.0,17.0,1
1311,21.0,3.0,1.0,2.0,116.0,599.71,0.04,22.35,26.83,13405.31,0.2,744.74,15,0,4,0,19.0,17.0,76.0,40.0,5.0,1
1312,7.0,1.0,1.0,1.0,19.0,70.31,0.21,4.67,15.07,328.11,0.02,18.23,3,0,2,0,7.0,6.0,11.0,8.0,1.0,1
1313,18.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,1
1314,12.0,2.0,1.0,1.0,19.0,70.31,0.18,5.6,12.56,393.73,0.02,21.87,7,0,3,0,8.0,5.0,12.0,7.0,3.0,1
1315,43.0,7.0,3.0,4.0,97.0,493.48,0.08,12.0,41.12,5921.81,0.16,328.99,31,5,3,0,12.0,22.0,53.0,44.0,13.0,1
1316,32.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,19.0,1
1317,48.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,1
1318,86.0,20.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,39.0,1
1319,48.0,9.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,17.0,1
1320,7.0,2.0,1.0,2.0,12.0,39.86,0.27,3.75,10.63,149.49,0.01,8.3,5,0,0,0,6.0,4.0,7.0,5.0,3.0,1
1321,24.0,2.0,1.0,2.0,106.0,571.59,0.1,9.86,57.96,5637.02,0.19,313.17,19,0,3,0,13.0,29.0,62.0,44.0,3.0,1
1322,24.0,3.0,1.0,2.0,109.0,454.52,0.02,56.0,8.11,25453.22,0.15,1414.07,21,0,1,0,14.0,4.0,77.0,32.0,5.0,1
1323,114.0,16.0,13.0,11.0,405.0,2411.45,0.02,55.74,43.26,134422.02,0.8,7467.89,81,18,12,0,25.0,37.0,240.0,165.0,31.0,1
1324,53.0,2.0,1.0,2.0,96.0,496.31,0.08,12.73,39.0,6316.71,0.17,350.93,24,14,12,1,14.0,22.0,56.0,40.0,3.0,1
1325,687.0,201.0,16.0,55.0,3415.0,22487.65,0.0,290.15,77.5,6524839.94,7.5,362491.09,635,2,45,2,27.0,69.0,1932.0,1483.0,401.0,1
1326,59.0,11.0,4.0,6.0,194.0,1131.58,0.03,29.3,38.62,33151.78,0.38,1841.77,49,0,7,0,25.0,32.0,119.0,75.0,21.0,1
1327,8.0,2.0,1.0,1.0,26.0,104.0,0.12,8.33,12.48,866.67,0.03,48.15,4,0,1,0,10.0,6.0,16.0,10.0,3.0,1
1328,7.0,2.0,1.0,2.0,12.0,39.86,0.27,3.75,10.63,149.49,0.01,8.3,5,0,0,0,6.0,4.0,7.0,5.0,3.0,1
1329,100.0,14.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,27.0,1
1330,72.0,6.0,1.0,5.0,245.0,1360.87,0.03,31.89,42.67,43402.17,0.45,2411.23,52,7,9,1,19.0,28.0,151.0,94.0,11.0,1
1331,34.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,1
1332,34.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,1
1333,28.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,1
1334,64.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,1
1335,76.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,15.0,1
1336,51.0,7.0,4.0,5.0,99.0,490.47,0.05,20.04,24.48,9826.83,0.16,545.93,33,12,4,0,17.0,14.0,66.0,33.0,13.0,1
1337,65.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,1
1338,28.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,1
1339,64.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,1
1340,81.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,1
1341,142.0,30.0,24.0,12.0,574.0,3444.0,0.02,63.6,54.15,219038.4,1.15,12168.8,113,12,13,0,24.0,40.0,362.0,212.0,59.0,1
1342,147.0,21.0,20.0,3.0,547.0,3329.84,0.02,62.21,53.52,207163.75,1.11,11509.1,108,15,20,0,26.0,42.0,346.0,201.0,41.0,1
1343,178.0,11.0,1.0,10.0,523.0,3277.53,0.02,41.44,79.1,135812.62,1.09,7545.15,114,40,21,1,21.0,56.0,302.0,221.0,21.0,1
1344,66.0,5.0,1.0,5.0,227.0,1191.28,0.03,37.5,31.77,44672.98,0.4,2481.83,47,3,14,0,19.0,19.0,152.0,75.0,7.0,1
1345,26.0,1.0,1.0,1.0,82.0,375.97,0.1,9.9,37.98,3722.07,0.13,206.78,17,1,6,0,9.0,15.0,49.0,33.0,1.0,1
1346,34.0,2.0,1.0,2.0,74.0,382.57,0.11,8.76,43.67,3351.68,0.13,186.2,25,1,6,0,13.0,23.0,43.0,31.0,3.0,1
1347,48.0,28.0,28.0,28.0,235.0,1205.38,0.05,21.91,55.01,26413.58,0.4,1467.42,43,0,3,0,12.0,23.0,151.0,84.0,55.0,1
1348,74.0,10.0,1.0,2.0,128.0,681.21,0.05,19.0,35.85,12942.93,0.23,719.05,58,0,13,0,19.0,21.0,86.0,42.0,11.0,1
1349,39.0,4.0,1.0,4.0,59.0,300.16,0.08,12.38,24.26,3714.48,0.1,206.36,31,0,6,0,18.0,16.0,37.0,22.0,5.0,1
1350,26.0,1.0,1.0,1.0,156.0,765.47,0.11,9.0,85.05,6889.27,0.26,382.74,20,0,3,0,6.0,24.0,84.0,72.0,1.0,1
1351,16.0,3.0,1.0,2.0,32.0,135.93,0.13,7.78,17.48,1057.26,0.05,58.74,11,0,3,0,10.0,9.0,18.0,14.0,5.0,1
1352,142.0,22.0,11.0,12.0,333.0,2027.13,0.03,32.18,62.99,65236.57,0.68,3624.25,90,29,16,5,24.0,44.0,215.0,118.0,43.0,1
1353,16.0,3.0,1.0,3.0,45.0,206.32,0.1,10.05,20.54,2072.61,0.07,115.15,11,0,3,0,13.0,11.0,28.0,17.0,5.0,1
1354,41.0,6.0,1.0,1.0,54.0,250.77,0.14,7.38,33.96,1851.83,0.08,102.88,33,0,6,0,12.0,13.0,38.0,16.0,7.0,1
1355,81.0,12.0,6.0,9.0,201.0,1172.41,0.07,13.59,86.26,15934.13,0.39,885.23,63,6,8,2,13.0,44.0,109.0,92.0,23.0,1
1356,13.0,2.0,1.0,1.0,21.0,77.71,0.13,7.88,9.87,611.96,0.03,34.0,8,0,3,0,9.0,4.0,14.0,7.0,3.0,1
1357,197.0,8.0,1.0,5.0,624.0,4090.06,0.02,54.49,75.07,222848.31,1.36,12380.46,89,82,25,1,26.0,68.0,339.0,285.0,15.0,1
1358,80.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,1
1359,22.0,3.0,1.0,2.0,43.0,197.15,0.09,11.67,16.9,2300.12,0.07,127.78,17,0,3,0,15.0,9.0,29.0,14.0,5.0,1
1360,20.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,1
1361,37.0,13.0,1.0,4.0,124.0,659.92,0.04,24.88,26.52,16419.41,0.22,912.19,30,0,2,0,19.0,21.0,69.0,55.0,25.0,1
1362,23.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,1
1363,32.0,2.0,1.0,2.0,78.0,374.97,0.08,12.5,30.0,4687.17,0.12,260.39,25,0,5,0,14.0,14.0,53.0,25.0,3.0,1
1364,170.0,16.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,31.0,1
1365,26.0,2.0,1.0,1.0,191.0,1002.35,0.04,23.27,43.07,23327.51,0.33,1295.97,21,0,3,0,16.0,22.0,127.0,64.0,3.0,1
1366,163.0,18.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,35.0,1
1367,158.0,18.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,35.0,1
1368,156.0,18.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,35.0,1
1369,153.0,18.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,35.0,1
1370,70.0,7.0,4.0,4.0,217.0,1205.35,0.03,30.88,39.04,37215.05,0.4,2067.5,54,4,7,2,19.0,28.0,126.0,91.0,13.0,1
1371,153.0,18.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,35.0,1
1372,70.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,19.0,1
1373,58.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,1
1374,151.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,15.0,1
1375,139.0,35.0,35.0,19.0,592.0,4081.73,0.02,42.37,96.33,172952.06,1.36,9608.45,110,17,12,0,29.0,90.0,329.0,263.0,69.0,1
1376,35.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,1
1377,65.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,17.0,1
1378,13.0,3.0,1.0,3.0,18.0,62.27,0.19,5.25,11.86,326.92,0.02,18.16,8,0,3,0,7.0,4.0,12.0,6.0,5.0,1
1379,139.0,14.0,8.0,7.0,359.0,2288.64,0.03,34.71,65.93,79448.47,0.76,4413.8,79,31,27,0,27.0,56.0,215.0,144.0,26.0,1
1380,41.0,5.0,1.0,1.0,71.0,348.39,0.04,27.0,12.9,9406.51,0.12,522.58,24,6,9,0,18.0,12.0,35.0,36.0,9.0,1
1381,63.0,6.0,4.0,4.0,79.0,411.55,0.05,19.41,21.2,7988.85,0.14,443.82,19,24,12,6,20.0,17.0,46.0,33.0,11.0,1
1382,39.0,3.0,1.0,3.0,117.0,638.75,0.07,13.71,46.6,8755.33,0.21,486.41,28,1,6,0,15.0,29.0,64.0,53.0,5.0,1
1383,39.0,3.0,1.0,3.0,117.0,638.75,0.07,13.71,46.6,8755.33,0.21,486.41,28,1,6,0,15.0,29.0,64.0,53.0,5.0,1
1384,51.0,5.0,3.0,2.0,111.0,638.79,0.06,15.59,40.97,9959.36,0.21,553.3,34,12,5,0,21.0,33.0,62.0,49.0,9.0,1
1385,8.0,1.0,1.0,1.0,28.0,112.0,0.34,2.95,37.91,330.91,0.04,18.38,6,0,0,0,5.0,11.0,15.0,13.0,1.0,1
1386,22.0,10.0,7.0,2.0,121.0,605.0,0.04,28.29,21.39,17112.86,0.2,950.71,19,0,1,0,19.0,14.0,84.0,44.0,19.0,1
1387,11.0,1.0,1.0,1.0,26.0,104.0,0.5,2.0,52.0,208.0,0.03,11.56,2,0,2,5,4.0,12.0,14.0,12.0,1.0,1
1388,7.0,1.0,1.0,1.0,21.0,85.84,0.2,5.0,17.17,429.18,0.03,23.84,5,0,0,0,10.0,7.0,14.0,7.0,1.0,1
1389,18.0,1.0,1.0,1.0,68.0,315.78,0.2,5.05,62.5,1595.53,0.11,88.64,14,0,2,0,6.0,19.0,36.0,32.0,1.0,1
1390,193.0,36.0,30.0,13.0,1140.0,8465.94,0.02,46.3,182.84,391984.7,2.82,21776.93,157,27,9,0,26.0,146.0,620.0,520.0,71.0,1
1391,100.0,9.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,17.0,1
1392,84.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,1
1393,29.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,1
1394,22.0,2.0,1.0,1.0,34.0,157.89,0.12,8.27,19.09,1306.19,0.05,72.57,18,0,2,0,14.0,11.0,21.0,13.0,3.0,1
1395,40.0,5.0,4.0,5.0,191.0,1128.22,0.07,13.54,83.3,15279.97,0.38,848.89,32,5,3,0,14.0,46.0,102.0,89.0,9.0,1
1396,54.0,5.0,4.0,2.0,147.0,802.54,0.05,20.15,39.83,16169.62,0.27,898.31,28,13,11,0,17.0,27.0,83.0,64.0,9.0,1
1397,7.0,1.0,1.0,1.0,6.0,13.93,0.5,2.0,6.97,27.86,0.0,1.55,3,0,2,0,4.0,1.0,5.0,1.0,1.0,1
1398,41.0,5.0,1.0,3.0,111.0,573.86,0.05,19.0,30.2,10903.37,0.19,605.74,28,2,6,3,18.0,18.0,73.0,38.0,9.0,1
1399,5.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,1,0,3.0,1.0,3.0,1.0,1.0,1
1400,159.0,46.0,30.0,23.0,388.0,2506.26,0.04,25.67,97.65,64327.33,0.84,3573.74,132,12,13,0,22.0,66.0,234.0,154.0,91.0,1
1401,27.0,1.0,1.0,1.0,96.0,434.26,0.06,15.58,27.87,6767.25,0.14,375.96,19,0,6,0,11.0,12.0,62.0,34.0,1.0,1
1402,56.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,1
1403,58.0,11.0,3.0,7.0,156.0,909.93,0.05,20.63,44.1,18774.01,0.3,1043.0,49,2,3,2,23.0,34.0,95.0,61.0,19.0,1
1404,8.0,1.0,1.0,1.0,22.0,89.92,0.2,5.06,17.76,455.24,0.03,25.29,4,0,2,0,9.0,8.0,13.0,9.0,1.0,1
1405,52.0,7.0,1.0,7.0,166.0,972.42,0.08,13.26,73.36,12890.28,0.32,716.13,44,0,6,0,15.0,43.0,90.0,76.0,13.0,1
1406,95.0,17.0,8.0,11.0,333.0,1839.35,0.02,51.15,35.96,94089.63,0.61,5227.2,70,10,6,7,20.0,26.0,200.0,133.0,33.0,1
1407,43.0,25.0,25.0,16.0,180.0,923.27,0.05,20.98,44.01,19367.71,0.31,1075.98,29,5,7,0,13.0,22.0,109.0,71.0,49.0,1
1408,77.0,37.0,1.0,36.0,436.0,2779.52,0.12,8.34,333.45,23168.74,0.93,1287.15,73,0,1,1,7.0,76.0,255.0,181.0,73.0,1
1409,1243.0,402.0,1.0,402.0,4022.0,41217.16,0.0,408.73,100.84,16846621.12,13.74,935923.39,1213,16,12,0,410.0,806.0,2415.0,1607.0,403.0,1
1410,4.0,1.0,1.0,1.0,11.0,36.54,0.29,3.5,10.44,127.89,0.01,7.11,2,0,0,0,7.0,3.0,8.0,3.0,1.0,1
1411,153.0,11.0,1.0,11.0,369.0,2161.59,0.02,41.43,52.17,89560.14,0.72,4975.56,93,43,15,0,21.0,37.0,223.0,146.0,21.0,1
1412,96.0,16.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,29.0,1
1413,45.0,11.0,1.0,11.0,195.0,1089.07,0.05,19.76,55.1,21525.1,0.36,1195.84,31,1,11,0,14.0,34.0,99.0,96.0,21.0,1
1414,30.0,3.0,1.0,3.0,81.0,415.47,0.13,7.6,54.67,3157.59,0.14,175.42,22,1,5,0,10.0,25.0,43.0,38.0,5.0,1
1415,68.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,1
1416,104.0,21.0,10.0,20.0,229.0,1272.0,0.08,12.84,99.08,16329.74,0.42,907.21,91,2,5,4,10.0,37.0,134.0,95.0,41.0,1
1417,22.0,2.0,1.0,2.0,68.0,288.86,0.05,18.86,15.32,5447.06,0.1,302.61,16,0,3,0,12.0,7.0,46.0,22.0,3.0,1
1418,60.0,18.0,18.0,4.0,223.0,1152.89,0.02,47.5,24.27,54762.43,0.38,3042.36,32,25,1,0,19.0,17.0,138.0,85.0,35.0,1
1419,14.0,3.0,1.0,3.0,40.0,180.94,0.09,11.7,15.47,2117.03,0.06,117.61,11,0,1,0,13.0,10.0,22.0,18.0,5.0,1
1420,7.0,2.0,1.0,2.0,14.0,50.19,0.24,4.2,11.95,210.8,0.02,11.71,7,0,0,0,7.0,5.0,8.0,6.0,3.0,1
1421,107.0,10.0,6.0,5.0,377.0,2302.91,0.03,32.38,71.13,74556.83,0.77,4142.05,78,9,16,0,21.0,48.0,229.0,148.0,19.0,1
1422,64.0,11.0,1.0,11.0,143.0,780.7,0.05,19.76,39.51,15426.61,0.26,857.03,49,0,13,0,19.0,25.0,91.0,52.0,12.0,1
1423,100.0,11.0,1.0,8.0,215.0,1299.54,0.04,24.57,52.89,31931.67,0.43,1773.98,78,19,2,1,24.0,42.0,129.0,86.0,21.0,1
1424,112.0,6.0,1.0,5.0,136.0,737.97,0.04,24.94,29.59,18403.18,0.25,1022.4,44,20,39,7,19.0,24.0,73.0,63.0,10.0,1
1425,50.0,6.0,1.0,2.0,109.0,580.09,0.08,12.67,45.8,7347.81,0.19,408.21,41,0,4,3,16.0,24.0,71.0,38.0,7.0,1
1426,29.0,7.0,5.0,6.0,114.0,610.76,0.06,16.84,36.27,10285.77,0.2,571.43,26,0,1,0,19.0,22.0,75.0,39.0,13.0,1
1427,62.0,6.0,1.0,6.0,138.0,782.79,0.09,10.83,72.26,8480.28,0.26,471.13,45,8,3,4,15.0,36.0,86.0,52.0,7.0,1
1428,49.0,4.0,1.0,4.0,201.0,1192.08,0.05,21.95,54.31,26167.57,0.4,1453.75,43,1,5,0,20.0,41.0,111.0,90.0,7.0,1
1429,22.0,4.0,3.0,2.0,48.0,222.91,0.13,7.46,29.86,1663.83,0.07,92.43,13,1,6,0,11.0,14.0,29.0,19.0,7.0,1
1430,104.0,13.0,10.0,13.0,265.0,1640.3,0.04,27.14,60.44,44517.84,0.55,2473.21,74,25,3,0,23.0,50.0,147.0,118.0,25.0,1
1431,43.0,6.0,5.0,4.0,85.0,425.0,0.07,14.78,28.76,6280.56,0.14,348.92,28,9,4,0,14.0,18.0,47.0,38.0,11.0,1
1432,45.0,3.0,1.0,1.0,118.0,584.6,0.04,22.93,25.49,13406.72,0.19,744.82,33,1,9,0,16.0,15.0,75.0,43.0,5.0,1
1433,39.0,5.0,1.0,5.0,83.0,425.73,0.12,8.48,50.21,3609.84,0.14,200.55,28,2,5,2,11.0,24.0,46.0,37.0,9.0,1
1434,19.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,1
1435,18.0,4.0,1.0,1.0,47.0,212.61,0.12,8.25,25.77,1754.01,0.07,97.45,12,1,3,0,11.0,12.0,29.0,18.0,7.0,1
1436,55.0,3.0,1.0,3.0,232.0,1115.31,0.03,39.23,28.43,43754.33,0.37,2430.8,49,0,4,0,12.0,13.0,138.0,58.0,5.0,1
